book_id,title,authors,language_code,average_rating,ratings_count
4983,Kurt Vonnegut's Cat's Cradle (Modern Critical Interpretations),"Harold Bloom, Terry Southern, David H. Goldsmith, James Lundquist, Lawrence R. Broer, Peter J. Reed, Loree Rackstraw, William S. Doxey, Jerome Klinkowitz, Richard Giannone, John L. Simons, Leonard Mustazza, Zoltan Ab di-Nagy, Peter Freese, Wendy B. Faris",eng,4.35,27519
91248,"Ramona the Brave (Ramona, #3)","Beverly Cleary, Alan Tiegreen",eng,4.09,42479
216422,The Last Command,Timothy Zahn,eng,4.2,33145
13578175,The Emperor's Soul,Brandon Sanderson,eng,4.33,33634
2906039,Just After Sunset,Stephen King,eng,3.85,34722
201114,Sold,Patricia McCormick,eng,4.19,36389
552887,"Double Cross (Alex Cross, #13)",James Patterson,eng,3.99,34189
27822,Eugene Onegin,"Alexander Pushkin, James E. Falen",eng,4.08,33240
13138635,"These Broken Stars (Starbound, #1)","Amie Kaufman, Meagan Spooner",eng,3.93,44488
2986865,"Eon: Dragoneye Reborn (Eon, #1)",Alison Goodman,en-US,3.98,42802
4538,The View from Saturday,E.L. Konigsburg,,3.74,36803
7933615,"Hidden (House of Night, #10)","P.C. Cast, Kristin Cast",en-US,3.98,38594
11454587,"Spell Bound (Hex Hall, #3)",Rachel Hawkins,eng,4.09,48116
32979,"The Secret of the Old Clock (Nancy Drew, #1)","Carolyn Keene, Russell H. Tandy, Sara Paretsky",eng,3.98,44256
33810,"Plum Island (John Corey, #1)",Nelson DeMille,eng,4.03,30595
325421,"The Story of Doctor Dolittle (Doctor Dolittle, #1)","Hugh Lofting, Michael Hague",,3.98,36867
10911,Second Glance,Jodi Picoult,en-US,3.79,33486
94803,"Frog and Toad Together (Frog and Toad, #2)",Arnold Lobel,eng,4.21,34172
6219656,The Lottery,Shirley Jackson,eng,4.09,38448
58822,"Big Stone Gap (Big Stone Gap, #1)",Adriana Trigiani,eng,3.86,34200
74824,"The Alexandria Link (Cotton Malone, #2)",Steve Berry,eng,3.92,31070
7896345,"The Gathering (Darkness Rising, #1)",Kelley Armstrong,en-US,4.03,48722
9833184,"The Fiery Heart (Bloodlines, #4)",Richelle Mead,eng,4.39,49513
6479550,"Magic Bleeds (Kate Daniels, #4)",Ilona Andrews,eng,4.46,50637
25152052,The Japanese Lover,"Isabel Allende, Nick Caistor, Amanda Hopkinson",eng,3.8,23737
47990,"Jingo (Discworld, #21; City Watch, #4)",Terry Pratchett,eng,4.11,35961
704043,"Kiss of Midnight (Midnight Breed,  #1)",Lara Adrian,eng,3.93,48695
32071,Sons and Lovers,"D.H. Lawrence, Geoff Dyer",en-US,3.61,33792
8155,A Woman of Substance (Emma Harte Saga #1),Barbara Taylor Bradford,eng,4.16,31309
15757434,"Crash (Crash, #1)",Nicole  Williams,eng,4.02,49133
15791154,"The Hit (Will Robie, #2)",David Baldacci,eng,4.05,25123
22200,"Count Zero (Sprawl, #2)",William Gibson,en-US,4.0,32238
24472,Peony in Love,Lisa See,eng,3.59,34044
5231173,Twenty Boy Summer,Sarah Ockler,en-US,3.89,35435
81922,Rich Dad's Cashflow Quadrant: Rich Dad's Guide to Financial Freedom,"Robert T. Kiyosaki, Sharon L. Lechter",vie,4.05,24907
7058405,"The Ice Princess (Patrik Hedström, #1)","Camilla Läckberg, Steven T. Murray",eng,3.69,29913
22649,Bookends,Jane Green,eng,3.7,32755
23481669,Maude,Donna Mabry,,4.05,28316
88071,The Last Colony (Old Man's War #3),John Scalzi,en-US,4.03,29154
826582,If You Take a Mouse to School,"Laura Joffe Numeroff, Felicia Bond",en-US,4.26,32340
18593175,"Finding Cinderella (Hopeless, #2.5)",Colleen Hoover,eng,4.3,42821
9298,Last Chance Saloon,Marian Keyes,en-US,3.78,32255
17156015,"Beauty from Pain (Beauty, #1)",Georgia Cates,eng,4.25,46668
43339,Where Are the Children?,Mary Higgins Clark,,4.0,34816
77366,"The Hero and the Crown (Damar, #2)",Robin McKinley,eng,4.21,41796
7723,The Metamorphosis and Other Stories,"Franz Kafka, Jason Baker, Donna Freed",eng,4.01,29817
218357,The Space Between Us,Thrity Umrigar,en-US,3.98,30326
3049,Sir Gawain and the Green Knight ,"Unknown, Burton Raffel, Neil D. Isaacs",,3.68,36477
4921,"Three Men in a Boat (Three Men, #1)",Jerome K. Jerome,eng,3.9,30250
214614,Desert Solitaire,Edward Abbey,en-US,4.22,27723
6419,"Plum Lovin' (Stephanie Plum, #12.5)",Janet Evanovich,en-US,3.7,43643
56454,Strengths Finder 2.0,Tom Rath,en-US,3.92,30199
9570,Another Roadside Attraction,Tom Robbins,en-US,3.97,25777
92163,Sarum: The Novel of England,Edward Rutherfurd,eng,4.07,28292
43328,Rage of Angels,Sidney Sheldon,eng,3.91,27196
8718952,"Vampire Academy Box Set (Vampire Academy, #1-4)",Richelle Mead,en-US,4.57,33015
9395215,"Everlasting (The Immortals, #6)",Alyson Noel,eng,3.92,38185
17255435,"A Shade of Vampire (A Shade of Vampire, #1)",Bella Forrest,eng,3.83,25526
586472,The Right Stuff,Tom Wolfe,eng,4.23,30701
129645,Cocktails for Three,Madeleine Wickham,en-US,3.38,30415
32255,"Vanish (Rizzoli & Isles, #5)",Tess Gerritsen,en-US,4.13,37045
33441,"Fluke: Or, I Know Why the Winged Whale Sings",Christopher Moore,eng,3.73,32675
899492,The Tell-Tale Heart,"Edgar Allan Poe, Byron Glaser, Bill D. Fountain",eng,4.22,33704
7362158,Girl in Translation,Jean Kwok,eng,3.96,34823
17565845,"Panic (Panic, #1)",Lauren Oliver,eng,3.56,39875
13146214,"Because of Low (Sea Breeze, #2)",Abbi Glines,eng,4.14,48344
24096,Leonardo's Notebooks,"Leonardo da Vinci, H. Anna Suh",,3.97,26626
217432,Between Sisters,Kristin Hannah,eng,4.0,28020
17920175,"Wayward (Wayward Pines, #2)",Blake Crouch,eng,4.12,19208
1375896,"Queste (Septimus Heap, #4)","Angie Sage, Mark Zug",,4.04,40562
23305614,Finding Audrey,Sophie Kinsella,eng,3.82,38226
603422,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",Mollie Katzen,eng,3.95,34502
105551,Fox in Socks,Dr. Seuss,eng,4.04,40369
2517,My Name is Red,"Orhan Pamuk, Erdağ M. Göknar",eng,3.83,27314
78250,The Teachings of Don Juan: A Yaqui Way of Knowledge ,Carlos Castaneda,en-US,3.94,27784
9509287,"The Sixth Man (Sean King & Michelle Maxwell, #5)",David Baldacci,en-US,4.13,29257
193093,Stone Soup,Marcia Brown,,4.23,37313
213647,"The Warrior Heir (The Heir Chronicles, #1)",Cinda Williams Chima,en-US,3.95,40346
19004663,"Top Secret Twenty-One (Stephanie Plum, #21)",Janet Evanovich,eng,3.79,31294
2223324,Harry Potter and the Chamber of Secrets: Sheet Music for Flute with C.D,John   Williams,,4.61,29409
16791,Death: The High Cost of Living Collected,"Neil Gaiman, Chris Bachalo, Mark Buckingham, Tori Amos",eng,4.21,34252
229123,Christy,Catherine Marshall,,4.2,37963
13623150,"Destroy Me (Shatter Me, #1.5)",Tahereh Mafi,eng,4.27,46793
84839,"Gone (Quincy & Rainie, #5)",Lisa Gardner,eng,4.18,32568
40745,Mindset: The New Psychology of Success,Carol S. Dweck,en-US,4.04,31174
5972040,Beyond the Grave (The 39 Clues #4),Jude Watson,eng,3.92,37475
26435,The Problem of Pain,C.S. Lewis,eng,4.12,29179
2527900,"Nudge: Improving Decisions About Health, Wealth, and Happiness","Richard H. Thaler, Cass R. Sunstein",eng,3.8,29552
210329,"The Dark Is Rising (The Dark is Rising, #2)",Susan Cooper,eng,4.07,39881
23754479,Purity,Jonathan Franzen,eng,3.59,24811
32446,The Door to December,"Richard Paige, Dean Koontz",en-US,3.94,30599
53625,"Four Blind Mice (Alex Cross, #8)",James Patterson,en-US,3.98,33668
3975186,True Colors,Kristin Hannah,,3.89,31276
9595,"Slapstick, or Lonesome No More!",Kurt Vonnegut Jr.,eng,3.87,27371
38315,Fooled by Randomness: The Hidden Role of Chance in Life and in the Markets,Nassim Nicholas Taleb,eng,4.05,28674
14975,"Labyrinth (Languedoc, #1)",Kate Mosse,eng,3.55,36237
7493,Founding Brothers: The Revolutionary Generation,Joseph J. Ellis,en-GB,3.92,31610
76679,Forward the Foundation (Foundation: Prequel #2),Isaac Asimov,eng,4.13,31686
6919272,"Saphirblau (Edelstein-Trilogie, #2)",Kerstin Gier,ger,4.19,25767
16142053,"Going Clear: Scientology, Hollywood, and the Prison of Belief",Lawrence Wright,eng,4.02,26117
7619292,"Twilight: The Graphic Novel, Vol. 1 (Twilight: The Graphic Novel, #1)","Young Kim, Stephenie Meyer",en-US,3.74,37292
56034,The French Lieutenant's Woman,John Fowles,eng,3.85,34897
732562,The Rime of the Ancient Mariner,"Samuel Taylor Coleridge, Gustave Doré",eng,3.93,37299
240130,The Paper Bag Princess,"Robert Munsch, Michael Martchenko",en-GB,4.32,38040
163977,Tortilla Flat,John Steinbeck,eng,3.82,30048
23814,"King Solomon's Mines (Allan Quatermain, #1)",H. Rider Haggard,eng,3.8,31191
12647642,"Love Unrehearsed (Love, #2)",Tina Reber,eng,4.26,42280
25105,Brief Lives (The Sandman #7),"Neil Gaiman, Jill Thompson, Vince Locke, Peter Straub",eng,4.55,36487
3934321,"Nightfall (The Vampire Diaries: The Return, #1)",L.J. Smith,en-US,3.57,40213
3467,"The People of Sparks (Book of Ember, #2)",Jeanne DuPrau,eng,3.65,40859
5954,Narcissus and Goldmund,"Hermann Hesse, Ursule Molinaro",eng,4.19,25544
25106,Fables and Reflections (The Sandman #6),"Neil Gaiman, Bryan Talbot, Stan Woch, P. Craig Russell, Shawn McManus, John Watkiss, Jill Thompson, Duncan Eagleson, Kent Williams, Todd Klein",eng,4.45,35930
17199504,"The Bone Season (The Bone Season, #1)",Samantha Shannon,eng,3.75,27652
31250,Little Dorrit,"Charles Dickens, Helen Small, Stephen Wall",eng,3.97,33997
175004,"Eagle Strike (Alex Rider, #4)",Anthony Horowitz,,4.11,37051
50833,Valley of the Dolls,Jacqueline Susann,en-US,3.7,25210
12657,The Source,James A. Michener,eng,4.3,31499
4954,You Shall Know Our Velocity!,Dave Eggers,eng,3.62,23985
3438000,ثلاثية غرناطة,"Radwa Ashour, رضوى عاشور",ara,4.29,27568
201126,We're Going on a Bear Hunt,"Michael Rosen, Helen Oxenbury",eng,4.27,32869
6339989,"Vampire Academy Collection (Vampire Academy, #1-3)",Richelle Mead,,4.61,30166
673657,"Guardians of the West (The Malloreon, #1)",David Eddings,en-US,4.09,37943
7076706,The Search,Nora Roberts,eng,4.11,34973
13147,"Honeymoon (Honeymoon, #1)","James Patterson, Howard Roughan",eng,3.81,30756
45252,Pandora's Star,Peter F. Hamilton,eng,4.24,28386
322351,How to Eat Fried Worms,Thomas Rockwell,eng,3.75,37888
269322,The Raven and other poems,"Edgar Allan Poe, Philip Pullman",en-US,4.3,34428
6335026,The Weight of Silence,Heather Gudenkauf,eng,3.93,33235
22522808,Trigger Warning: Short Fictions and Disturbances,Neil Gaiman,eng,3.92,29215
106590,Lincoln,David Herbert Donald,eng,4.17,25995
1811543,"Magic Burns (Kate Daniels, #2)",Ilona Andrews,en-US,4.33,50899
3698,The Quiet American,"Graham Greene, Robert  Stone",eng,3.96,30395
16062211,"The Proposition (The Proposition, #1)",Katie Ashley,eng,4.05,43605
6541,"Cause of Death (Kay Scarpetta, #7)",Patricia Cornwell,en-US,3.93,35742
77430,Master and Commander,Patrick O'Brian,eng,4.1,31215
969275,"Dragon Ball, Vol. 1: The Monkey King (Dragon Ball, #1)",Akira Toriyama,eng,4.42,27382
89187,Revelation Space,Alastair Reynolds,eng,3.97,30332
7134202,"Private (Private, #1)","James Patterson, Maxine Paetro",eng,3.88,31061
8205669,"Wicked Appetite (Lizzy & Diesel, #1)",Janet Evanovich,en-US,3.77,38918
6054449,"Tales from a Not-So-Fabulous Life (Dork Diaries, #1)",Rachel Renée Russell,eng,4.16,31712
14384,A Hunger Like No Other (Immortals After Dark #2),Kresley Cole,eng,4.21,49298
10345927,"A Million Suns (Across the Universe, #2)",Beth Revis,eng,4.04,42620
28251,"The High Lord (Black Magician Trilogy, #3)",Trudi Canavan,eng,4.15,33784
17383934,The Valley of Amazement,Amy Tan,eng,3.6,27628
3465,Three Weeks With My Brother,"Nicholas Sparks, Micah Sparks",eng,4.01,32208
24781,The High King (The Chronicles of Prydain #5),Lloyd Alexander,eng,4.26,41448
9462812,"Die for Me (Revenants, #1)",Amy Plum,eng,4.0,45756
77295,Gift from the Sea,Anne Morrow Lindbergh,,4.18,30741
2159,Confessions of an Economic Hit Man,John Perkins,en-US,3.83,19726
426504,Ficciones,"Jorge Luis Borges, Anthony Kerrigan, Anthony Bonner",en-US,4.47,28657
37304,"Winter Prey (Lucas Davenport, #5)",John Sandford,eng,4.24,31336
4625,The Complete Short Stories,Ernest Hemingway,en-US,4.28,28129
50033,"Dandelion Wine (Green Town, #1)",Ray Bradbury,eng,4.08,32867
43782,The Mummy (Ramses the Damned #1),Anne Rice,eng,3.81,34795
6570502,Switch: How to Change Things When Change Is Hard,"Chip Heath, Dan Heath",eng,4.02,26820
24228353,Trail of Broken Wings,Sejal Badani,eng,3.94,25413
243705,The Collector,John Fowles,eng,3.99,32129
183660,Fairest,Gail Carson Levine,eng,3.86,50719
9594,Timequake,Kurt Vonnegut Jr.,eng,3.71,23562
13540215,The Orchardist,Amanda Coplin,,3.75,30121
17262366,"One Summer: America, 1927",Bill Bryson,eng,4.06,27237
41967,Evening Class,Maeve Binchy,en-GB,3.98,32639
34919,"The Talismans of Shannara (Heritage of Shannara, #4)",Terry Brooks,eng,4.01,32139
65840,"Anne of Windy Poplars (Anne of Green Gables, #4)",L.M. Montgomery,,4.04,47657
226378,A Hero of Our Time,"Mikhail Lermontov, Paul Foote",eng,4.11,29747
9943,The Atonement Child,Francine Rivers,en-US,4.26,29250
6862,Amsterdam,Ian McEwan,,3.41,30469
40923,Theodore Rex,Edmund Morris,eng,4.16,29474
10222,The Far Pavilions,M.M. Kaye,en-US,4.2,33348
2211221,"Nothing to Lose (Jack Reacher, #12)",Lee Child,en-US,3.9,31780
17448960,"Falling into You (Falling, #1)",Jasinda Wilder,eng,4.04,43246
20819682,Adultery,Paulo Coelho,eng,3.01,24797
22443261,"The Rithmatist (The Rithmatist, #1)",Brandon Sanderson,eng,4.25,15977
42172,The Christmas Shoes (Christmas Hope #1),Donna VanLiere,en-US,4.22,29216
196613,Skinny Bitch,"Rory Freedman, Kim Barnouin",en-US,3.34,26665
12299419,"Mystery Man (Dream Man, #1)",Kristen Ashley,eng,4.25,53263
899962,Curious George Goes to the Hospital,"Margret Rey, H.A. Rey",eng,4.22,32218
2054761,The Snowball: Warren Buffett and the Business of Life,Alice Schroeder,eng,4.05,27007
107779,"The Bride (Lairds' Fiancées, #1)",Julie Garwood,eng,4.26,39925
2836109,"Erak's Ransom (Ranger's Apprentice, #7)",John Flanagan,eng,4.31,34286
18114060,Missing You,Harlan Coben,eng,3.95,24925
11691,Snow,"Orhan Pamuk, Maureen Freely",eng,3.55,27132
6348045,"Halt's Peril (Ranger's Apprentice, #9)",John Flanagan,eng,4.38,33782
715834,"The Apprentice (Rizzoli & Isles, #2)",Tess Gerritsen,eng,4.14,32519
1127996,Betty Crocker's Cookbook,Betty Crocker,eng,4.25,27892
359410,Elsewhere,Gabrielle Zevin,en-US,3.91,40906
11737271,Stay Close,Harlan Coben,eng,3.87,29812
13133,The Quickie,"James Patterson, Michael Ledwidge",eng,3.82,30608
45169,"Step on a Crack (Michael Bennett, #1)","James Patterson, Michael Ledwidge",en-US,4.0,31435
15937108,Counting by 7s,Holly Goldberg Sloan,eng,4.16,33097
6421588,"Hourglass (Evernight, #3)",Claudia Gray,eng,3.8,38662
139417,"A Kiss of Shadows (Merry Gentry, #1)",Laurell K. Hamilton,eng,4.01,42358
777211,"Executive Power (Mitch Rapp, #6)",Vince Flynn,en-US,4.33,28205
6781956,"Savor the Moment (Bride Quartet, #3)","Nora Roberts, Angela Dawe",eng,4.13,37877
157076,The Most Dangerous Game,Richard Connell,,3.91,31944
954674,Little Brother,Cory Doctorow,en-US,3.94,36779
136081,"Dearly Devoted Dexter (Dexter, #2)",Jeff Lindsay,eng,3.84,31937
304079,The Essential Rumi,"Jalaluddin Rumi, Coleman Barks",,4.44,26575
22716194,Inside the O'Briens,Lisa Genova,eng,3.98,27221
175983,"Memories of Ice (The Malazan Book of the Fallen, #3)",Steven Erikson,eng,4.39,29796
2029927,"Odd Hours (Odd Thomas, #4)",Dean Koontz,eng,3.92,32880
261122,"The Dead Girls' Dance (The Morganville Vampires, #2)",Rachel Caine,eng,4.06,46247
13834,"The Realms of the Gods (Immortals, #4)",Tamora Pierce,en-US,4.32,41233
4922079,"One Second After (After, #1)",William R. Forstchen,eng,3.92,26331
385706,"Gregor and the Curse of the Warmbloods (Underland Chronicles, #3)",Suzanne Collins,eng,4.2,31854
9279177,The Lover's Dictionary,David Levithan,en-US,3.89,34771
32525,Art Through the Ages ,"Helen Gardner, Fred S. Kleiner, Christin J. Mamiya",eng,3.84,23738
15567,"The Wishsong of Shannara (The Original Shannara Trilogy, #3)",Terry Brooks,eng,3.97,36303
2498983,The Darkest Kiss (Lords of the Underworld #2),Gena Showalter,eng,4.26,43594
2200877,The Sugar Queen,Sarah Addison Allen,en-US,3.98,37734
9761771,"Pure (Covenant, #2)",Jennifer L. Armentrout,eng,4.34,44665
126381,Purple Hibiscus,Chimamanda Ngozi Adichie,,4.11,29416
113429,No One Belongs Here More Than You,Miranda July,,3.81,24717
9595620,"Hammered (The Iron Druid Chronicles, #3)",Kevin Hearne,eng,4.22,33950
14383,No Rest for the Wicked (Immortals After Dark #3),Kresley Cole,en-CA,4.3,42026
3313418,"Extreme Measures (Mitch Rapp, #11)",Vince Flynn,eng,4.32,32211
23093367,"Saga, Vol. 4 (Saga, #4)","Brian K. Vaughan, Fiona Staples",eng,4.47,38069
18528454,"A Beautiful Wedding (Beautiful, #2.5)",Jamie McGuire,eng,4.08,41359
16071701,Bad Monkey,Carl Hiaasen,eng,3.66,27437
16099180,Sisterland,Curtis Sittenfeld,en-US,3.35,29553
6224826,"Juliet, Naked",Nick Hornby,en-US,3.48,30200
801178,Chicken Soup for the Soul,"Jack Canfield, Mark Victor Hansen",eng,3.94,28664
7039,"Tears of the Giraffe (No. 1 Ladies' Detective Agency, #2)",Alexander McCall Smith,en-GB,3.95,35205
49350,"The Concrete Blonde (Harry Bosch, #3; Harry Bosch Universe, #3)",Michael Connelly,eng,4.12,30286
13612739,"Seduced in the Dark (The Dark Duet, #2)",C.J. Roberts,en-GB,4.32,45712
34541,Carpe Jugulum (Discworld #23; Witches #6),Terry Pratchett,eng,4.12,35605
6388558,The Warlord Wants Forever (Immortals After Dark #1),Kresley Cole,eng,4.09,42767
9601,Bluebeard,Kurt Vonnegut Jr.,en-US,4.02,27011
120253,Good Faeries/Bad Faeries,"Brian Froud, Terry Windling",en-US,3.88,35068
7726892,The Island,Elin Hilderbrand,,3.88,29029
550844,Cycle of the Werewolf,"Stephen King, Bernie Wrightson",eng,3.62,30993
91357,The Devil's Arithmetic,Jane Yolen,eng,4.04,39419
248787,The World Without Us,Alan Weisman,eng,3.79,28549
239186,"Isaac's Storm: A Man, a Time, and the Deadliest Hurricane in History",Erik Larson,en-US,4.05,29695
23341607,The Rumor,Elin Hilderbrand,eng,3.69,22876
18839,Orlando,Virginia Woolf,en-GB,3.86,32846
2410506,Thanks for the Memories,Cecelia Ahern,eng,3.69,31617
298230,Agnes Grey,"Anne Brontë, Angeline Goreau",,3.65,33926
26050,Angels Fall,Nora Roberts,en-US,3.98,34484
6339304,"Pursuit of Honor (Mitch Rapp, #12)",Vince Flynn,en-US,4.35,27137
2299110,Acheron (Dark-Hunter #14),Sherrilyn Kenyon,en-US,4.59,44623
6135237,South of Broad,Pat Conroy,eng,3.78,31640
171102,The Birth House,Ami McKay,,3.99,29721
3657138,"Fade (Wake, #2)",Lisa McMann,eng,3.95,42540
775346,The Little Friend,Donna Tartt,eng,3.43,28978
3165162,"Percy Jackson and the Olympians (Percy Jackson and the Olympians, #1-3)",Rick Riordan,eng,4.58,32496
2133795,"Savvy (Savvy, #1)",Ingrid Law,en-US,3.96,37593
4452257,The Book of Basketball: The NBA According to The Sports Guy,Bill Simmons,en-US,4.16,24245
13151,"London Bridges (Alex Cross, #10)",James Patterson,en-US,3.92,32455
2750180,لا تحزن,عائض القرني,ara,4.15,18825
634583,Wings of Fire: An Autobiography,"A.P.J. Abdul Kalam, Arun Tiwari",en-US,4.19,24450
11401915,"The Ripper (The Vampire Diaries: Stefan's Diaries, #4)","L.J. Smith, Kevin Williamson, Julie Plec",,4.22,27432
13588394,The Signal and the Noise: Why So Many Predictions Fail - But Some Don't,Nate Silver,eng,3.96,26888
25614492,Salt to the Sea,Ruta Sepetys,eng,4.36,39406
16319,"The Body in the Library (Miss Marple, #3)",Agatha Christie,eng,3.85,36188
119,The Lord of the Rings: The Art of The Fellowship of the Ring,Gary Russell,en-US,4.59,24340
8379374,"Backstage Pass (Sinners on Tour, #1)",Olivia Cunning,eng,4.05,50044
189182,The Story About Ping,"Marjorie Flack, Kurt Wiese",en-US,4.15,36193
8274537,"Tales from a Not-So-Popular Party Girl (Dork Diaries, #2)",Rachel Renée Russell,,4.28,26210
8252,"Farmer Boy (Little House, #3)","Laura Ingalls Wilder, Garth Williams",,4.05,39863
7108725,Start with Why: How Great Leaders Inspire Everyone to Take Action,Simon Sinek,,4.07,32899
17345258,The All-Girl Filling Station's Last Reunion,Fannie Flagg,eng,3.97,26878
25354,Bastard Out of Carolina,Dorothy Allison,eng,4.09,27358
9464733,Beauty Queens,Libba Bray,eng,3.6,39455
4699575,"Daemon (Daemon, #1)",Daniel Suarez,en-US,4.17,18104
4035,The Burden of Proof,Scott Turow,eng,4.05,29103
22299763,"Crooked Kingdom (Six of Crows, #2)",Leigh Bardugo,eng,4.62,44289
758153,"Born Free: A Lioness of Two Worlds (Story of Elsa, #1)",Joy Adamson,,4.17,28820
333867,The Stars My Destination,"Alfred Bester, Neil Gaiman",en-US,4.13,29055
24431,"Trickster's Choice (Daughter of the Lioness, #1)",Tamora Pierce,eng,4.27,42252
15839984,"Cruel Beauty (Cruel Beauty Universe, #1)",Rosamund Hodge,eng,3.74,45721
11289,"The Rise of Endymion (Hyperion Cantos, #4)",Dan Simmons,eng,4.16,30135
3977,"Endymion (Hyperion Cantos, #3)",Dan Simmons,eng,4.14,30664
920607,The Arrival,Shaun Tan,eng,4.33,33764
15704486,"Calamity (The Reckoners, #3)",Brandon Sanderson,eng,4.2,27146
10873,Shopgirl,Steve Martin,en-US,3.42,28063
